CustomerID,Country,ValidFrom,ValidTo,IsCurrent,CustomerKey_SCD2
15845.0,United Kingdom,2010-01-01,2099-12-31,True,931
13187.0,United Kingdom,2010-01-01,2099-12-31,True,932
16567.0,United Kingdom,2010-01-01,2099-12-31,True,933
14828.0,United Kingdom,2010-01-01,2099-12-31,True,934
12530.0,Germany,2010-01-01,2099-12-31,True,935
16551.0,United Kingdom,2010-01-01,2099-12-31,True,936
16889.0,United Kingdom,2010-01-01,2099-12-31,True,937
16473.0,United Kingdom,2010-01-01,2099-12-31,True,938
13750.0,United Kingdom,2010-01-01,2099-12-31,True,939
12501.0,Germany,2010-01-01,2099-12-31,True,940
15607.0,United Kingdom,2010-01-01,2099-12-31,True,941
15139.0,United Kingdom,2010-01-01,2099-12-31,True,942
12489.0,France,2010-01-01,2099-12-31,True,943
17707.0,United Kingdom,2010-01-01,2099-12-31,True,944
18198.0,United Kingdom,2010-01-01,2099-12-31,True,945
12484.0,Spain,2010-01-01,2099-12-31,True,946
18179.0,United Kingdom,2010-01-01,2099-12-31,True,947
17284.0,United Kingdom,2010-01-01,2099-12-31,True,948
13233.0,United Kingdom,2010-01-01,2099-12-31,True,949
14889.0,United Kingdom,2010-01-01,2099-12-31,True,950
12480.0,Germany,2010-01-01,2099-12-31,True,951
14672.0,United Kingdom,2010-01-01,2099-12-31,True,952
13593.0,United Kingdom,2010-01-01,2099-12-31,True,953
14867.0,United Kingdom,2010-01-01,2099-12-31,True,954
13162.0,United Kingdom,2010-01-01,2099-12-31,True,955
13183.0,United Kingdom,2010-01-01,2099-12-31,True,956
17095.0,United Kingdom,2010-01-01,2099-12-31,True,957
12939.0,United Kingdom,2010-01-01,2099-12-31,True,958
15611.0,United Kingdom,2010-01-01,2099-12-31,True,959
17114.0,United Kingdom,2010-01-01,2099-12-31,True,960
15059.0,United Kingdom,2010-01-01,2099-12-31,True,961
16326.0,United Kingdom,2010-01-01,2099-12-31,True,962
17128.0,United Kingdom,2010-01-01,2099-12-31,True,963
14761.0,United Kingdom,2010-01-01,2099-12-31,True,964
17555.0,United Kingdom,2010-01-01,2099-12-31,True,965
12651.0,France,2010-01-01,2099-12-31,True,966
16735.0,United Kingdom,2010-01-01,2099-12-31,True,967
16833.0,United Kingdom,2010-01-01,2099-12-31,True,968
17800.0,United Kingdom,2010-01-01,2099-12-31,True,969
16748.0,United Kingdom,2010-01-01,2099-12-31,True,970
14755.0,United Kingdom,2010-01-01,2099-12-31,True,971
16549.0,United Kingdom,2010-01-01,2099-12-31,True,972
13565.0,United Kingdom,2010-01-01,2099-12-31,True,973
15799.0,United Kingdom,2010-01-01,2099-12-31,True,974
18032.0,United Kingdom,2010-01-01,2099-12-31,True,975
13451.0,United Kingdom,2010-01-01,2099-12-31,True,976
14794.0,United Kingdom,2010-01-01,2099-12-31,True,977
12539.0,Spain,2010-01-01,2099-12-31,True,978
16350.0,United Kingdom,2010-01-01,2099-12-31,True,979
12500.0,Germany,2010-01-01,2099-12-31,True,980
18171.0,United Kingdom,2010-01-01,2099-12-31,True,981
12524.0,Germany,2010-01-01,2099-12-31,True,982
17811.0,United Kingdom,2010-01-01,2099-12-31,True,983
16850.0,United Kingdom,2010-01-01,2099-12-31,True,984
14321.0,United Kingdom,2010-01-01,2099-12-31,True,985
15326.0,United Kingdom,2010-01-01,2099-12-31,True,986
17849.0,United Kingdom,2010-01-01,2099-12-31,True,987
14229.0,United Kingdom,2010-01-01,2099-12-31,True,988
13107.0,United Kingdom,2010-01-01,2099-12-31,True,989
16497.0,United Kingdom,2010-01-01,2099-12-31,True,990
16303.0,United Kingdom,2010-01-01,2099-12-31,True,991
15281.0,United Kingdom,2010-01-01,2099-12-31,True,992
12736.0,France,2010-01-01,2099-12-31,True,993
13473.0,United Kingdom,2010-01-01,2099-12-31,True,994
14320.0,United Kingdom,2010-01-01,2099-12-31,True,995
12393.0,Australia,2010-01-01,2099-12-31,True,996
17742.0,United Kingdom,2010-01-01,2099-12-31,True,997
16351.0,United Kingdom,2010-01-01,2099-12-31,True,998
12601.0,Germany,2010-01-01,2099-12-31,True,999
13144.0,United Kingdom,2010-01-01,2099-12-31,True,1000
15346.0,United Kingdom,2010-01-01,2099-12-31,True,1001
15370.0,United Kingdom,2010-01-01,2099-12-31,True,1002
12643.0,France,2010-01-01,2099-12-31,True,1003
16034.0,United Kingdom,2010-01-01,2099-12-31,True,1004
17365.0,United Kingdom,2010-01-01,2099-12-31,True,1005
15189.0,United Kingdom,2010-01-01,2099-12-31,True,1006
14669.0,United Kingdom,2010-01-01,2099-12-31,True,1007
18095.0,United Kingdom,2010-01-01,2099-12-31,True,1008
15749.0,United Kingdom,2010-01-01,2099-12-31,True,1009
15518.0,United Kingdom,2010-01-01,2099-12-31,True,1010
14209.0,United Kingdom,2010-01-01,2099-12-31,True,1011
16042.0,United Kingdom,2010-01-01,2099-12-31,True,1012
15569.0,United Kingdom,2010-01-01,2099-12-31,True,1013
12728.0,France,2010-01-01,2099-12-31,True,1014
13672.0,United Kingdom,2010-01-01,2099-12-31,True,1015
17569.0,United Kingdom,2010-01-01,2099-12-31,True,1016
13784.0,United Kingdom,2010-01-01,2099-12-31,True,1017
12724.0,France,2010-01-01,2099-12-31,True,1018
13862.0,United Kingdom,2010-01-01,2099-12-31,True,1019
16791.0,United Kingdom,2010-01-01,2099-12-31,True,1020
16235.0,United Kingdom,2010-01-01,2099-12-31,True,1021
14270.0,United Kingdom,2010-01-01,2099-12-31,True,1022
12523.0,France,2010-01-01,2099-12-31,True,1023
16655.0,United Kingdom,2010-01-01,2099-12-31,True,1024
16359.0,United Kingdom,2010-01-01,2099-12-31,True,1025
16554.0,United Kingdom,2010-01-01,2099-12-31,True,1026
12359.0,Cyprus,2010-01-01,2099-12-31,True,1027
15939.0,United Kingdom,2010-01-01,2099-12-31,True,1028
14587.0,United Kingdom,2010-01-01,2099-12-31,True,1029
14715.0,United Kingdom,2010-01-01,2099-12-31,True,1030
14185.0,United Kingdom,2010-01-01,2099-12-31,True,1031
12437.0,France,2010-01-01,2099-12-31,True,1032
14040.0,United Kingdom,2010-01-01,2099-12-31,True,1033
12652.0,France,2010-01-01,2099-12-31,True,1034
14514.0,United Kingdom,2010-01-01,2099-12-31,True,1035
15171.0,United Kingdom,2010-01-01,2099-12-31,True,1036
14167.0,United Kingdom,2010-01-01,2099-12-31,True,1037
17389.0,United Kingdom,2010-01-01,2099-12-31,True,1038
17048.0,United Kingdom,2010-01-01,2099-12-31,True,1039
17364.0,United Kingdom,2010-01-01,2099-12-31,True,1040
13284.0,United Kingdom,2010-01-01,2099-12-31,True,1041
16500.0,United Kingdom,2010-01-01,2099-12-31,True,1042
12951.0,United Kingdom,2010-01-01,2099-12-31,True,1043
15835.0,United Kingdom,2010-01-01,2099-12-31,True,1044
18190.0,United Kingdom,2010-01-01,2099-12-31,True,1045
13993.0,United Kingdom,2010-01-01,2099-12-31,True,1046
14114.0,United Kingdom,2010-01-01,2099-12-31,True,1047
15447.0,United Kingdom,2010-01-01,2099-12-31,True,1048
16315.0,United Kingdom,2010-01-01,2099-12-31,True,1049
14978.0,United Kingdom,2010-01-01,2099-12-31,True,1050
16395.0,United Kingdom,2010-01-01,2099-12-31,True,1051
15510.0,United Kingdom,2010-01-01,2099-12-31,True,1052
13614.0,United Kingdom,2010-01-01,2099-12-31,True,1053
13246.0,United Kingdom,2010-01-01,2099-12-31,True,1054
15687.0,United Kingdom,2010-01-01,2099-12-31,True,1055
12578.0,Italy,2010-01-01,2099-12-31,True,1056
16493.0,United Kingdom,2010-01-01,2099-12-31,True,1057
12490.0,France,2010-01-01,2099-12-31,True,1058
12672.0,France,2010-01-01,2099-12-31,True,1059
13385.0,United Kingdom,2010-01-01,2099-12-31,True,1060
12474.0,Germany,2010-01-01,2099-12-31,True,1061
15626.0,United Kingdom,2010-01-01,2099-12-31,True,1062
12553.0,France,2010-01-01,2099-12-31,True,1063
15213.0,United Kingdom,2010-01-01,2099-12-31,True,1064
14175.0,United Kingdom,2010-01-01,2099-12-31,True,1065
18106.0,United Kingdom,2010-01-01,2099-12-31,True,1066
15033.0,United Kingdom,2010-01-01,2099-12-31,True,1067
14329.0,United Kingdom,2010-01-01,2099-12-31,True,1068
16401.0,United Kingdom,2010-01-01,2099-12-31,True,1069
16206.0,United Kingdom,2010-01-01,2099-12-31,True,1070
13782.0,United Kingdom,2010-01-01,2099-12-31,True,1071
12924.0,United Kingdom,2010-01-01,2099-12-31,True,1072
16593.0,United Kingdom,2010-01-01,2099-12-31,True,1073
15535.0,United Kingdom,2010-01-01,2099-12-31,True,1074
13700.0,United Kingdom,2010-01-01,2099-12-31,True,1075
13064.0,United Kingdom,2010-01-01,2099-12-31,True,1076
13048.0,United Kingdom,2010-01-01,2099-12-31,True,1077
13634.0,United Kingdom,2010-01-01,2099-12-31,True,1078
18069.0,United Kingdom,2010-01-01,2099-12-31,True,1079
16843.0,United Kingdom,2010-01-01,2099-12-31,True,1080
17064.0,United Kingdom,2010-01-01,2099-12-31,True,1081
17609.0,United Kingdom,2010-01-01,2099-12-31,True,1082
15673.0,United Kingdom,2010-01-01,2099-12-31,True,1083
12626.0,Germany,2010-01-01,2099-12-31,True,1084
14976.0,United Kingdom,2010-01-01,2099-12-31,True,1085
12388.0,Australia,2010-01-01,2099-12-31,True,1086
13527.0,United Kingdom,2010-01-01,2099-12-31,True,1087
15696.0,United Kingdom,2010-01-01,2099-12-31,True,1088
15316.0,United Kingdom,2010-01-01,2099-12-31,True,1089
12673.0,Germany,2010-01-01,2099-12-31,True,1090
15296.0,United Kingdom,2010-01-01,2099-12-31,True,1091
17988.0,United Kingdom,2010-01-01,2099-12-31,True,1092
12820.0,United Kingdom,2010-01-01,2099-12-31,True,1093
13001.0,United Kingdom,2010-01-01,2099-12-31,True,1094
14101.0,United Kingdom,2010-01-01,2099-12-31,True,1095
14238.0,United Kingdom,2010-01-01,2099-12-31,True,1096
17730.0,United Kingdom,2010-01-01,2099-12-31,True,1097
13929.0,United Kingdom,2010-01-01,2099-12-31,True,1098
14657.0,United Kingdom,2010-01-01,2099-12-31,True,1099
13859.0,United Kingdom,2010-01-01,2099-12-31,True,1100
18212.0,United Kingdom,2010-01-01,2099-12-31,True,1101
18233.0,United Kingdom,2010-01-01,2099-12-31,True,1102
17018.0,United Kingdom,2010-01-01,2099-12-31,True,1103
14242.0,United Kingdom,2010-01-01,2099-12-31,True,1104
12356.0,Portugal,2010-01-01,2099-12-31,True,1105
12346.0,United Kingdom,2010-01-01,2099-12-31,True,1106
13898.0,United Kingdom,2010-01-01,2099-12-31,True,1107
16948.0,United Kingdom,2010-01-01,2099-12-31,True,1108
16997.0,United Kingdom,2010-01-01,2099-12-31,True,1109
12527.0,Germany,2010-01-01,2099-12-31,True,1110
15395.0,United Kingdom,2010-01-01,2099-12-31,True,1111
12510.0,Spain,2010-01-01,2099-12-31,True,1112
13263.0,United Kingdom,2010-01-01,2099-12-31,True,1113
14428.0,United Kingdom,2010-01-01,2099-12-31,True,1114
12665.0,Germany,2010-01-01,2099-12-31,True,1115
12451.0,Switzerland,2010-01-01,2099-12-31,True,1116
12422.0,Australia,2010-01-01,2099-12-31,True,1117
17708.0,United Kingdom,2010-01-01,2099-12-31,True,1118
14090.0,United Kingdom,2010-01-01,2099-12-31,True,1119
15606.0,United Kingdom,2010-01-01,2099-12-31,True,1120
13310.0,United Kingdom,2010-01-01,2099-12-31,True,1121
15831.0,United Kingdom,2010-01-01,2099-12-31,True,1122
14916.0,United Kingdom,2010-01-01,2099-12-31,True,1123
17602.0,United Kingdom,2010-01-01,2099-12-31,True,1124
14572.0,United Kingdom,2010-01-01,2099-12-31,True,1125
13502.0,United Kingdom,2010-01-01,2099-12-31,True,1126
14784.0,United Kingdom,2010-01-01,2099-12-31,True,1127
15938.0,United Kingdom,2010-01-01,2099-12-31,True,1128
12637.0,France,2010-01-01,2099-12-31,True,1129
17418.0,United Kingdom,2010-01-01,2099-12-31,True,1130
14779.0,United Kingdom,2010-01-01,2099-12-31,True,1131
16321.0,Australia,2010-01-01,2099-12-31,True,1132
15262.0,United Kingdom,2010-01-01,2099-12-31,True,1133
17862.0,United Kingdom,2010-01-01,2099-12-31,True,1134
12402.0,Belgium,2010-01-01,2099-12-31,True,1135
17771.0,United Kingdom,2010-01-01,2099-12-31,True,1136
15422.0,United Kingdom,2010-01-01,2099-12-31,True,1137
13008.0,United Kingdom,2010-01-01,2099-12-31,True,1138
14770.0,United Kingdom,2010-01-01,2099-12-31,True,1139
16912.0,United Kingdom,2010-01-01,2099-12-31,True,1140
15174.0,United Kingdom,2010-01-01,2099-12-31,True,1141
12594.0,Italy,2010-01-01,2099-12-31,True,1142
17504.0,United Kingdom,2010-01-01,2099-12-31,True,1143
16387.0,United Kingdom,2010-01-01,2099-12-31,True,1144
12664.0,Finland,2010-01-01,2099-12-31,True,1145
16618.0,United Kingdom,2010-01-01,2099-12-31,True,1146
17277.0,United Kingdom,2010-01-01,2099-12-31,True,1147
14088.0,United Kingdom,2010-01-01,2099-12-31,True,1148
17094.0,United Kingdom,2010-01-01,2099-12-31,True,1149
14692.0,United Kingdom,2010-01-01,2099-12-31,True,1150
12970.0,United Kingdom,2010-01-01,2099-12-31,True,1151
17889.0,United Kingdom,2010-01-01,2099-12-31,True,1152
17714.0,United Kingdom,2010-01-01,2099-12-31,True,1153
12916.0,United Kingdom,2010-01-01,2099-12-31,True,1154
17769.0,United Kingdom,2010-01-01,2099-12-31,True,1155
14450.0,United Kingdom,2010-01-01,2099-12-31,True,1156
16085.0,United Kingdom,2010-01-01,2099-12-31,True,1157
13659.0,United Kingdom,2010-01-01,2099-12-31,True,1158
15167.0,United Kingdom,2010-01-01,2099-12-31,True,1159
15443.0,United Kingdom,2010-01-01,2099-12-31,True,1160
14224.0,United Kingdom,2010-01-01,2099-12-31,True,1161
13742.0,United Kingdom,2010-01-01,2099-12-31,True,1162
17673.0,United Kingdom,2010-01-01,2099-12-31,True,1163
12727.0,France,2010-01-01,2099-12-31,True,1164
14068.0,United Kingdom,2010-01-01,2099-12-31,True,1165
13068.0,United Kingdom,2010-01-01,2099-12-31,True,1166
14368.0,United Kingdom,2010-01-01,2099-12-31,True,1167
15497.0,United Kingdom,2010-01-01,2099-12-31,True,1168
12559.0,Germany,2010-01-01,2099-12-31,True,1169
13819.0,United Kingdom,2010-01-01,2099-12-31,True,1170
14501.0,United Kingdom,2010-01-01,2099-12-31,True,1171
14782.0,United Kingdom,2010-01-01,2099-12-31,True,1172
17861.0,United Kingdom,2010-01-01,2099-12-31,True,1173
14439.0,Greece,2010-01-01,2099-12-31,True,1174
18161.0,United Kingdom,2010-01-01,2099-12-31,True,1175
15820.0,United Kingdom,2010-01-01,2099-12-31,True,1176
18136.0,United Kingdom,2010-01-01,2099-12-31,True,1177
16660.0,United Kingdom,2010-01-01,2099-12-31,True,1178
12693.0,Germany,2010-01-01,2099-12-31,True,1179
12625.0,Germany,2010-01-01,2099-12-31,True,1180
13396.0,United Kingdom,2010-01-01,2099-12-31,True,1181
15179.0,United Kingdom,2010-01-01,2099-12-31,True,1182
12935.0,United Kingdom,2010-01-01,2099-12-31,True,1183
16730.0,United Kingdom,2010-01-01,2099-12-31,True,1184
14541.0,United Kingdom,2010-01-01,2099-12-31,True,1185
13551.0,United Kingdom,2010-01-01,2099-12-31,True,1186
12421.0,Spain,2010-01-01,2099-12-31,True,1187
15797.0,United Kingdom,2010-01-01,2099-12-31,True,1188
15052.0,United Kingdom,2010-01-01,2099-12-31,True,1189
14130.0,United Kingdom,2010-01-01,2099-12-31,True,1190
15222.0,United Kingdom,2010-01-01,2099-12-31,True,1191
13615.0,United Kingdom,2010-01-01,2099-12-31,True,1192
13901.0,United Kingdom,2010-01-01,2099-12-31,True,1193
13158.0,United Kingdom,2010-01-01,2099-12-31,True,1194
14257.0,United Kingdom,2010-01-01,2099-12-31,True,1195
15218.0,United Kingdom,2010-01-01,2099-12-31,True,1196
15110.0,United Kingdom,2010-01-01,2099-12-31,True,1197
15967.0,United Kingdom,2010-01-01,2099-12-31,True,1198
16757.0,United Kingdom,2010-01-01,2099-12-31,True,1199
13815.0,Germany,2010-01-01,2099-12-31,True,1200
18008.0,United Kingdom,2010-01-01,2099-12-31,True,1201
14534.0,United Kingdom,2010-01-01,2099-12-31,True,1202
13703.0,United Kingdom,2010-01-01,2099-12-31,True,1203
15339.0,United Kingdom,2010-01-01,2099-12-31,True,1204
12744.0,Singapore,2010-01-01,2099-12-31,True,1205
12854.0,United Kingdom,2010-01-01,2099-12-31,True,1206
16222.0,United Kingdom,2010-01-01,2099-12-31,True,1207
14341.0,United Kingdom,2010-01-01,2099-12-31,True,1208
13168.0,United Kingdom,2010-01-01,2099-12-31,True,1209
16943.0,United Kingdom,2010-01-01,2099-12-31,True,1210
17515.0,United Kingdom,2010-01-01,2099-12-31,True,1211
17082.0,United Kingdom,2010-01-01,2099-12-31,True,1212
14248.0,United Kingdom,2010-01-01,2099-12-31,True,1213
12609.0,Germany,2010-01-01,2099-12-31,True,1214
13002.0,United Kingdom,2010-01-01,2099-12-31,True,1215
16133.0,United Kingdom,2010-01-01,2099-12-31,True,1216
13049.0,United Kingdom,2010-01-01,2099-12-31,True,1217
14548.0,United Kingdom,2010-01-01,2099-12-31,True,1218
13405.0,United Kingdom,2010-01-01,2099-12-31,True,1219
16043.0,United Kingdom,2010-01-01,2099-12-31,True,1220
14049.0,United Kingdom,2010-01-01,2099-12-31,True,1221
15812.0,United Kingdom,2010-01-01,2099-12-31,True,1222
13837.0,United Kingdom,2010-01-01,2099-12-31,True,1223
17118.0,United Kingdom,2010-01-01,2099-12-31,True,1224
14616.0,United Kingdom,2010-01-01,2099-12-31,True,1225
14233.0,United Kingdom,2010-01-01,2099-12-31,True,1226
17075.0,United Kingdom,2010-01-01,2099-12-31,True,1227
16714.0,United Kingdom,2010-01-01,2099-12-31,True,1228
13098.0,United Kingdom,2010-01-01,2099-12-31,True,1229
17027.0,United Kingdom,2010-01-01,2099-12-31,True,1230
12591.0,Italy,2010-01-01,2099-12-31,True,1231
17786.0,United Kingdom,2010-01-01,2099-12-31,True,1232
16124.0,United Kingdom,2010-01-01,2099-12-31,True,1233
16409.0,United Kingdom,2010-01-01,2099-12-31,True,1234
13754.0,United Kingdom,2010-01-01,2099-12-31,True,1235
15227.0,United Kingdom,2010-01-01,2099-12-31,True,1236
12997.0,United Kingdom,2010-01-01,2099-12-31,True,1237
16918.0,United Kingdom,2010-01-01,2099-12-31,True,1238
16882.0,United Kingdom,2010-01-01,2099-12-31,True,1239
14442.0,Channel Islands,2010-01-01,2099-12-31,True,1240
16496.0,United Kingdom,2010-01-01,2099-12-31,True,1241
12764.0,Lebanon,2010-01-01,2099-12-31,True,1242
17311.0,United Kingdom,2010-01-01,2099-12-31,True,1243
15910.0,United Kingdom,2010-01-01,2099-12-31,True,1244
16949.0,United Kingdom,2010-01-01,2099-12-31,True,1245
14970.0,United Kingdom,2010-01-01,2099-12-31,True,1246
14701.0,United Kingdom,2010-01-01,2099-12-31,True,1247
12645.0,Germany,2010-01-01,2099-12-31,True,1248
12468.0,Germany,2010-01-01,2099-12-31,True,1249
16767.0,United Kingdom,2010-01-01,2099-12-31,True,1250
14738.0,United Kingdom,2010-01-01,2099-12-31,True,1251
17540.0,United Kingdom,2010-01-01,2099-12-31,True,1252
14239.0,United Kingdom,2010-01-01,2099-12-31,True,1253
18125.0,United Kingdom,2010-01-01,2099-12-31,True,1254
13328.0,United Kingdom,2010-01-01,2099-12-31,True,1255
15549.0,United Kingdom,2010-01-01,2099-12-31,True,1256
15864.0,United Kingdom,2010-01-01,2099-12-31,True,1257
14662.0,United Kingdom,2010-01-01,2099-12-31,True,1258
17180.0,United Kingdom,2010-01-01,2099-12-31,True,1259
15057.0,United Kingdom,2010-01-01,2099-12-31,True,1260
12574.0,France,2010-01-01,2099-12-31,True,1261
13330.0,United Kingdom,2010-01-01,2099-12-31,True,1262
13552.0,United Kingdom,2010-01-01,2099-12-31,True,1263
12853.0,United Kingdom,2010-01-01,2099-12-31,True,1264
13538.0,United Kingdom,2010-01-01,2099-12-31,True,1265
16755.0,United Kingdom,2010-01-01,2099-12-31,True,1266
14133.0,United Kingdom,2010-01-01,2099-12-31,True,1267
16523.0,United Kingdom,2010-01-01,2099-12-31,True,1268
14659.0,United Kingdom,2010-01-01,2099-12-31,True,1269
13141.0,United Kingdom,2010-01-01,2099-12-31,True,1270
15365.0,United Kingdom,2010-01-01,2099-12-31,True,1271
13707.0,United Kingdom,2010-01-01,2099-12-31,True,1272
13709.0,United Kingdom,2010-01-01,2099-12-31,True,1273
17329.0,United Kingdom,2010-01-01,2099-12-31,True,1274
14805.0,United Kingdom,2010-01-01,2099-12-31,True,1275
16897.0,United Kingdom,2010-01-01,2099-12-31,True,1276
15579.0,United Kingdom,2010-01-01,2099-12-31,True,1277
14595.0,United Kingdom,2010-01-01,2099-12-31,True,1278
13161.0,United Kingdom,2010-01-01,2099-12-31,True,1279
15415.0,United Kingdom,2010-01-01,2099-12-31,True,1280
17431.0,United Kingdom,2010-01-01,2099-12-31,True,1281
17463.0,United Kingdom,2010-01-01,2099-12-31,True,1282
14502.0,United Kingdom,2010-01-01,2099-12-31,True,1283
12528.0,Germany,2010-01-01,2099-12-31,True,1284
17239.0,United Kingdom,2010-01-01,2099-12-31,True,1285
14426.0,United Kingdom,2010-01-01,2099-12-31,True,1286
15448.0,United Kingdom,2010-01-01,2099-12-31,True,1287
17314.0,United Kingdom,2010-01-01,2099-12-31,True,1288
17373.0,United Kingdom,2010-01-01,2099-12-31,True,1289
18145.0,United Kingdom,2010-01-01,2099-12-31,True,1290
14467.0,United Kingdom,2010-01-01,2099-12-31,True,1291
12908.0,United Kingdom,2010-01-01,2099-12-31,True,1292
15144.0,United Kingdom,2010-01-01,2099-12-31,True,1293
14776.0,United Kingdom,2010-01-01,2099-12-31,True,1294
16403.0,United Kingdom,2010-01-01,2099-12-31,True,1295
16407.0,United Kingdom,2010-01-01,2099-12-31,True,1296
17619.0,United Kingdom,2010-01-01,2099-12-31,True,1297
12778.0,Netherlands,2010-01-01,2099-12-31,True,1298
17256.0,United Kingdom,2010-01-01,2099-12-31,True,1299
17604.0,United Kingdom,2010-01-01,2099-12-31,True,1300
14006.0,United Kingdom,2010-01-01,2099-12-31,True,1301
13600.0,United Kingdom,2010-01-01,2099-12-31,True,1302
15058.0,United Kingdom,2010-01-01,2099-12-31,True,1303
15240.0,United Kingdom,2010-01-01,2099-12-31,True,1304
17147.0,United Kingdom,2010-01-01,2099-12-31,True,1305
13881.0,United Kingdom,2010-01-01,2099-12-31,True,1306
16570.0,United Kingdom,2010-01-01,2099-12-31,True,1307
16612.0,United Kingdom,2010-01-01,2099-12-31,True,1308
17356.0,United Kingdom,2010-01-01,2099-12-31,True,1309
12836.0,United Kingdom,2010-01-01,2099-12-31,True,1310
14850.0,United Kingdom,2010-01-01,2099-12-31,True,1311
13939.0,United Kingdom,2010-01-01,2099-12-31,True,1312
16745.0,United Kingdom,2010-01-01,2099-12-31,True,1313
13606.0,United Kingdom,2010-01-01,2099-12-31,True,1314
13494.0,United Kingdom,2010-01-01,2099-12-31,True,1315
13802.0,United Kingdom,2010-01-01,2099-12-31,True,1316
12929.0,United Kingdom,2010-01-01,2099-12-31,True,1317
16419.0,United Kingdom,2010-01-01,2099-12-31,True,1318
17035.0,United Kingdom,2010-01-01,2099-12-31,True,1319
15203.0,United Kingdom,2010-01-01,2099-12-31,True,1320
16515.0,United Kingdom,2010-01-01,2099-12-31,True,1321
12373.0,Austria,2010-01-01,2099-12-31,True,1322
18202.0,United Kingdom,2010-01-01,2099-12-31,True,1323
12775.0,Netherlands,2010-01-01,2099-12-31,True,1324
14549.0,United Kingdom,2010-01-01,2099-12-31,True,1325
15981.0,United Kingdom,2010-01-01,2099-12-31,True,1326
16110.0,United Kingdom,2010-01-01,2099-12-31,True,1327
17376.0,United Kingdom,2010-01-01,2099-12-31,True,1328
13110.0,United Kingdom,2010-01-01,2099-12-31,True,1329
16716.0,United Kingdom,2010-01-01,2099-12-31,True,1330
12676.0,Sweden,2010-01-01,2099-12-31,True,1331
15940.0,United Kingdom,2010-01-01,2099-12-31,True,1332
15971.0,United Kingdom,2010-01-01,2099-12-31,True,1333
14665.0,United Kingdom,2010-01-01,2099-12-31,True,1334
14457.0,United Kingdom,2010-01-01,2099-12-31,True,1335
15589.0,United Kingdom,2010-01-01,2099-12-31,True,1336
14411.0,United Kingdom,2010-01-01,2099-12-31,True,1337
17560.0,United Kingdom,2010-01-01,2099-12-31,True,1338
15226.0,United Kingdom,2010-01-01,2099-12-31,True,1339
14460.0,United Kingdom,2010-01-01,2099-12-31,True,1340
16156.0,United Kingdom,2010-01-01,2099-12-31,True,1341
13728.0,United Kingdom,2010-01-01,2099-12-31,True,1342
14127.0,United Kingdom,2010-01-01,2099-12-31,True,1343
16378.0,United Kingdom,2010-01-01,2099-12-31,True,1344
13894.0,United Kingdom,2010-01-01,2099-12-31,True,1345
13824.0,United Kingdom,2010-01-01,2099-12-31,True,1346
18250.0,United Kingdom,2010-01-01,2099-12-31,True,1347
15270.0,United Kingdom,2010-01-01,2099-12-31,True,1348
14188.0,United Kingdom,2010-01-01,2099-12-31,True,1349
18017.0,United Kingdom,2010-01-01,2099-12-31,True,1350
15421.0,United Kingdom,2010-01-01,2099-12-31,True,1351
17446.0,United Kingdom,2010-01-01,2099-12-31,True,1352
12414.0,Austria,2010-01-01,2099-12-31,True,1353
14798.0,United Kingdom,2010-01-01,2099-12-31,True,1354
12990.0,United Kingdom,2010-01-01,2099-12-31,True,1355
12350.0,Norway,2010-01-01,2099-12-31,True,1356
17337.0,United Kingdom,2010-01-01,2099-12-31,True,1357
16405.0,United Kingdom,2010-01-01,2099-12-31,True,1358
17071.0,United Kingdom,2010-01-01,2099-12-31,True,1359
13873.0,United Kingdom,2010-01-01,2099-12-31,True,1360
17362.0,United Kingdom,2010-01-01,2099-12-31,True,1361
13394.0,United Kingdom,2010-01-01,2099-12-31,True,1362
12502.0,Spain,2010-01-01,2099-12-31,True,1363
16333.0,United Kingdom,2010-01-01,2099-12-31,True,1364
16030.0,United Kingdom,2010-01-01,2099-12-31,True,1365
14044.0,United Kingdom,2010-01-01,2099-12-31,True,1366
13800.0,United Kingdom,2010-01-01,2099-12-31,True,1367
17672.0,United Kingdom,2010-01-01,2099-12-31,True,1368
12464.0,Belgium,2010-01-01,2099-12-31,True,1369
13581.0,United Kingdom,2010-01-01,2099-12-31,True,1370
14540.0,United Kingdom,2010-01-01,2099-12-31,True,1371
13539.0,United Kingdom,2010-01-01,2099-12-31,True,1372
15885.0,United Kingdom,2010-01-01,2099-12-31,True,1373
14497.0,United Kingdom,2010-01-01,2099-12-31,True,1374
17507.0,United Kingdom,2010-01-01,2099-12-31,True,1375
13208.0,United Kingdom,2010-01-01,2099-12-31,True,1376
17334.0,United Kingdom,2010-01-01,2099-12-31,True,1377
13871.0,United Kingdom,2010-01-01,2099-12-31,True,1378
16938.0,United Kingdom,2010-01-01,2099-12-31,True,1379
12754.0,Japan,2010-01-01,2099-12-31,True,1380
12410.0,Switzerland,2010-01-01,2099-12-31,True,1381
17929.0,United Kingdom,2010-01-01,2099-12-31,True,1382
14778.0,United Kingdom,2010-01-01,2099-12-31,True,1383
17517.0,United Kingdom,2010-01-01,2099-12-31,True,1384
17226.0,United Kingdom,2010-01-01,2099-12-31,True,1385
13137.0,United Kingdom,2010-01-01,2099-12-31,True,1386
13725.0,United Kingdom,2010-01-01,2099-12-31,True,1387
13309.0,United Kingdom,2010-01-01,2099-12-31,True,1388
12842.0,United Kingdom,2010-01-01,2099-12-31,True,1389
