ProductKey,CustomerKey,DateKey,InvoiceKey,Quantity,Revenue,UnitPrice
355,1778,20110307,3621,3,5.85,1.95
139,1778,20110307,3621,3,5.85,1.95
60,1778,20110307,3621,3,5.85,1.95
774,1778,20110307,3621,3,5.85,1.95
78,1778,20110307,3621,3,5.85,1.95
378,1778,20110307,3621,3,2.8499999999999996,0.95
369,1779,20110307,3622,12,19.799999999999997,1.65
2106,1779,20110307,3622,12,19.799999999999997,1.65
149,1779,20110307,3622,12,17.4,1.45
27,1779,20110307,3622,4,15.0,3.75
71,1779,20110307,3622,24,13.200000000000001,0.55
529,1779,20110307,3622,2,25.5,12.75
2645,1779,20110307,3622,6,19.5,3.25
1153,1779,20110307,3622,12,15.0,1.25
1248,1779,20110307,3622,12,25.200000000000003,2.1
401,1779,20110307,3622,12,10.2,0.85
2588,1779,20110307,3622,2,33.9,16.95
198,1779,20110307,3622,8,16.8,2.1
2145,1779,20110307,3622,3,14.850000000000001,4.95
563,1779,20110307,3622,6,15.299999999999999,2.55
618,1779,20110307,3622,6,17.700000000000003,2.95
623,1779,20110307,3622,6,17.700000000000003,2.95
2767,1779,20110307,3622,12,17.4,1.45
432,1779,20110307,3622,12,23.4,1.95
414,1779,20110307,3622,24,13.200000000000001,0.55
1473,1779,20110307,3622,6,15.299999999999999,2.55
1466,1779,20110307,3622,10,12.5,1.25
436,1779,20110307,3622,8,20.4,2.55
1418,1779,20110307,3622,4,17.0,4.25
601,1779,20110307,3622,12,15.0,1.25
2802,1779,20110307,3622,3,10.5,3.5
2662,1779,20110307,3622,4,17.0,4.25
1624,1779,20110307,3622,3,17.85,5.95
50,1779,20110307,3622,12,15.0,1.25
51,1779,20110307,3622,12,15.0,1.25
2803,1779,20110307,3622,6,22.5,3.75
2378,1779,20110307,3622,4,17.0,4.25
2804,1779,20110307,3622,6,22.5,3.75
2377,1779,20110307,3622,3,10.5,3.5
1147,1779,20110307,3622,6,15.299999999999999,2.55
639,1779,20110307,3622,10,19.5,1.95
1446,1779,20110307,3622,5,14.75,2.95
1325,1779,20110307,3622,12,10.2,0.85
966,1780,20110307,3623,8,37.2,4.65
116,1780,20110307,3623,8,23.6,2.95
1642,1780,20110307,3623,12,15.0,1.25
2324,1780,20110307,3623,16,13.6,0.85
2015,1780,20110307,3623,24,34.8,1.45
2415,1780,20110307,3623,24,34.8,1.45
1130,1780,20110307,3623,24,34.8,1.45
1058,1780,20110307,3623,6,32.7,5.45
1059,1780,20110307,3623,6,32.7,5.45
1052,1780,20110307,3623,24,30.0,1.25
1382,1780,20110307,3623,8,39.6,4.95
2585,1781,20110307,3624,4,21.8,5.45
125,1781,20110307,3624,6,17.700000000000003,2.95
951,1781,20110307,3624,3,4.35,1.45
237,1781,20110307,3624,3,1.6500000000000001,0.55
1255,1781,20110307,3624,3,4.35,1.45
828,1781,20110307,3624,3,6.300000000000001,2.1
93,1781,20110307,3624,2,5.1,2.55
83,1781,20110307,3624,3,6.300000000000001,2.1
1400,1781,20110307,3624,3,5.07,1.69
194,1781,20110307,3624,2,4.2,2.1
1256,1781,20110307,3624,3,6.300000000000001,2.1
715,1781,20110307,3624,2,4.2,2.1
1258,1781,20110307,3624,4,8.4,2.1
1259,1781,20110307,3624,1,2.08,2.08
1017,1781,20110307,3624,2,4.2,2.1
191,1699,20110307,3625,12,25.200000000000003,2.1
138,1699,20110307,3625,2,15.0,7.5
1215,1093,20110307,3626,10,12.5,1.25
541,1093,20110307,3626,4,17.0,4.25
312,1093,20110307,3626,4,17.0,4.25
72,1093,20110307,3626,24,13.200000000000001,0.55
60,1093,20110307,3626,10,19.5,1.95
82,1093,20110307,3626,10,19.5,1.95
795,1093,20110307,3626,6,12.600000000000001,2.1
18,1093,20110307,3626,9,53.550000000000004,5.95
105,1093,20110307,3626,3,17.85,5.95
1468,1093,20110307,3626,12,17.4,1.45
2144,1093,20110307,3626,4,15.8,3.95
1055,1093,20110307,3626,12,19.799999999999997,1.65
2319,1093,20110307,3626,12,10.2,0.85
1054,1093,20110307,3626,12,19.799999999999997,1.65
2145,1093,20110307,3626,3,14.850000000000001,4.95
238,1093,20110307,3626,12,6.6000000000000005,0.55
2031,1093,20110307,3626,24,35.76,1.49
877,1093,20110307,3626,6,12.600000000000001,2.1
56,1093,20110307,3626,6,17.700000000000003,2.95
366,1093,20110307,3626,12,19.799999999999997,1.65
1249,1093,20110307,3626,6,17.700000000000003,2.95
1760,1093,20110307,3626,12,25.200000000000003,2.1
139,1093,20110307,3626,10,19.5,1.95
589,1093,20110307,3626,10,19.5,1.95
301,1093,20110307,3626,96,101.76,1.06
723,1093,20110307,3626,3,14.850000000000001,4.95
2645,1093,20110307,3626,6,19.5,3.25
54,1699,20110307,3627,2,17.9,8.95
1351,576,20110307,3628,36,13.68,0.38
1641,576,20110307,3628,25,10.5,0.42
1221,576,20110307,3628,25,10.5,0.42
679,576,20110307,3628,25,10.5,0.42
430,576,20110307,3628,12,35.400000000000006,2.95
2233,576,20110307,3628,12,19.799999999999997,1.65
1350,576,20110307,3628,72,15.12,0.21
743,576,20110307,3628,6,17.700000000000003,2.95
1038,576,20110307,3628,6,17.700000000000003,2.95
1391,576,20110307,3628,12,15.0,1.25
315,576,20110307,3628,30,6.3,0.21
1640,576,20110307,3628,12,5.04,0.42
89,576,20110307,3628,4,10.2,2.55
55,576,20110307,3628,6,15.299999999999999,2.55
56,576,20110307,3628,6,17.700000000000003,2.95
54,576,20110307,3628,12,97.80000000000001,8.15
121,921,20110307,3629,6,47.400000000000006,7.9
136,921,20110307,3629,1,8.5,8.5
233,921,20110307,3629,2,5.1,2.55
1400,921,20110307,3629,2,3.38,1.69
93,921,20110307,3629,2,5.1,2.55
1259,921,20110307,3629,2,4.16,2.08
1256,921,20110307,3629,2,4.2,2.1
715,921,20110307,3629,4,8.4,2.1
91,921,20110307,3629,2,3.38,1.69
92,921,20110307,3629,2,4.16,2.08
1626,921,20110307,3629,2,4.2,2.1
1579,921,20110307,3629,6,12.600000000000001,2.1
1627,921,20110307,3629,3,6.300000000000001,2.1
1257,921,20110307,3629,2,4.2,2.1
1182,921,20110307,3629,2,3.3,1.65
1258,921,20110307,3629,2,4.2,2.1
194,921,20110307,3629,4,8.4,2.1
1017,921,20110307,3629,2,4.2,2.1
828,921,20110307,3629,5,10.5,2.1
239,921,20110307,3629,2,5.9,2.95
240,921,20110307,3629,2,4.2,2.1
480,921,20110307,3629,5,7.25,1.45
1255,921,20110307,3629,4,5.8,1.45
951,921,20110307,3629,4,5.8,1.45
1320,921,20110307,3629,1,6.35,6.35
1384,921,20110307,3629,1,8.5,8.5
632,921,20110307,3629,2,5.9,2.95
371,921,20110307,3629,2,3.3,1.65
637,921,20110307,3629,2,3.9,1.95
753,921,20110307,3629,1,8.5,8.5
1823,921,20110307,3629,1,5.95,5.95
1037,921,20110307,3629,1,5.95,5.95
1059,921,20110307,3629,3,16.35,5.45
1058,921,20110307,3629,3,16.35,5.45
2798,921,20110307,3629,6,29.700000000000003,4.95
53,921,20110307,3629,2,13.9,6.95
474,921,20110307,3629,2,3.38,1.69
1408,921,20110307,3629,2,3.38,1.69
1398,921,20110307,3629,3,5.07,1.69
1298,921,20110307,3629,1,9.95,9.95
529,921,20110307,3629,1,12.75,12.75
132,921,20110307,3629,2,13.9,6.95
1385,921,20110307,3629,2,15.9,7.95
21,921,20110307,3629,1,7.95,7.95
111,921,20110307,3629,1,7.95,7.95
739,921,20110307,3629,1,7.95,7.95
1733,921,20110307,3629,1,7.95,7.95
2010,921,20110307,3629,1,7.95,7.95
1275,921,20110307,3629,4,19.8,4.95
1557,921,20110307,3629,6,22.5,3.75
792,1782,20110307,3630,6,7.5,1.25
1977,1782,20110307,3630,1,2.55,2.55
627,1782,20110307,3630,2,8.5,4.25
1021,1782,20110307,3630,1,1.25,1.25
1602,1782,20110307,3630,1,1.65,1.65
2080,1782,20110307,3630,1,1.65,1.65
1361,1782,20110307,3630,2,3.9,1.95
2319,1782,20110307,3630,2,1.7,0.85
1898,1782,20110307,3630,2,4.2,2.1
1195,1782,20110307,3630,1,3.75,3.75
565,1782,20110307,3630,2,5.1,2.55
2079,1782,20110307,3630,2,3.3,1.65
291,1782,20110307,3630,2,5.9,2.95
126,1782,20110307,3630,1,1.65,1.65
2015,1782,20110307,3630,1,1.45,1.45
2415,1782,20110307,3630,2,2.9,1.45
1054,1782,20110307,3630,3,4.949999999999999,1.65
1151,1782,20110307,3630,2,19.9,9.95
955,1782,20110307,3630,2,9.9,4.95
1446,1782,20110307,3630,3,8.850000000000001,2.95
635,1782,20110307,3630,1,8.5,8.5
634,1782,20110307,3630,1,8.5,8.5
1036,91,20110307,3631,1,4.95,4.95
1058,91,20110307,3631,1,5.45,5.45
1059,91,20110307,3631,1,5.45,5.45
2035,91,20110307,3631,1,2.1,2.1
114,91,20110307,3631,1,2.1,2.1
115,91,20110307,3631,1,2.1,2.1
258,91,20110307,3631,1,7.95,7.95
289,91,20110307,3631,1,1.65,1.65
288,91,20110307,3631,1,1.65,1.65
2805,91,20110307,3631,1,1.25,1.25
825,91,20110307,3631,3,11.25,3.75
170,91,20110307,3631,8,6.8,0.85
1448,91,20110307,3631,1,2.95,2.95
143,91,20110307,3631,1,1.95,1.95
1009,91,20110307,3631,1,1.25,1.25
2752,91,20110307,3631,1,2.55,2.55
509,91,20110307,3631,1,1.65,1.65
1407,91,20110307,3631,1,1.65,1.65
262,91,20110307,3631,1,2.55,2.55
620,91,20110307,3631,3,1.9500000000000002,0.65
307,91,20110307,3631,1,1.65,1.65
282,91,20110307,3631,1,1.25,1.25
2360,91,20110307,3631,1,1.65,1.65
1464,91,20110307,3631,1,0.85,0.85
1083,91,20110307,3631,1,1.25,1.25
1598,91,20110307,3631,1,8.95,8.95
533,91,20110307,3631,1,2.25,2.25
368,91,20110307,3631,1,2.95,2.95
882,91,20110307,3631,1,1.25,1.25
601,91,20110307,3631,1,1.25,1.25
620,91,20110307,3631,1,0.65,0.65
1511,91,20110307,3631,1,1.25,1.25
1830,91,20110307,3631,1,0.42,0.42
419,91,20110307,3631,1,0.85,0.85
179,91,20110307,3631,1,1.95,1.95
342,91,20110307,3631,2,2.5,1.25
810,91,20110307,3631,1,0.85,0.85
529,457,20110307,3632,3,38.25,12.75
713,457,20110307,3632,6,17.700000000000003,2.95
2767,457,20110307,3632,12,17.4,1.45
2144,457,20110307,3632,4,15.8,3.95
2698,457,20110307,3632,12,19.799999999999997,1.65
2699,457,20110307,3632,12,15.0,1.25
634,457,20110307,3632,2,17.0,8.5
635,457,20110307,3632,2,17.0,8.5
159,457,20110307,3632,2,17.0,8.5
160,457,20110307,3632,2,17.0,8.5
161,457,20110307,3632,2,17.0,8.5
711,457,20110307,3632,6,17.700000000000003,2.95
1041,457,20110307,3632,4,19.8,4.95
1095,457,20110307,3632,6,22.5,3.75
38,457,20110307,3632,12,23.4,1.95
287,457,20110307,3632,10,16.5,1.65
137,457,20110307,3632,10,16.5,1.65
288,457,20110307,3632,10,16.5,1.65
261,457,20110307,3632,10,16.5,1.65
774,457,20110307,3632,10,19.5,1.95
139,457,20110307,3632,10,19.5,1.95
359,457,20110307,3632,12,23.4,1.95
36,457,20110307,3632,12,23.4,1.95
285,457,20110307,3632,24,13.200000000000001,0.55
1180,457,20110307,3632,12,15.0,1.25
627,457,20110307,3632,4,17.0,4.25
2145,457,20110307,3632,3,14.850000000000001,4.95
1468,457,20110307,3632,12,17.4,1.45
439,457,20110307,3632,6,17.700000000000003,2.95
602,457,20110307,3632,6,17.700000000000003,2.95
490,1379,20110307,3633,1,3.25,3.25
1881,1379,20110307,3633,1,0.85,0.85
1024,1379,20110307,3633,1,0.85,0.85
2769,1379,20110307,3633,1,2.25,2.25
2770,1379,20110307,3633,1,2.25,2.25
2771,1379,20110307,3633,1,2.25,2.25
2768,1379,20110307,3633,1,2.25,2.25
2701,1379,20110307,3633,1,0.42,0.42
2704,1379,20110307,3633,1,0.42,0.42
2715,1379,20110307,3633,1,0.42,0.42
2711,1379,20110307,3633,1,0.42,0.42
2713,1379,20110307,3633,1,0.42,0.42
218,1783,20110307,3634,1,2.95,2.95
605,1783,20110307,3634,1,9.95,9.95
326,1783,20110307,3634,2,7.5,3.75
308,1783,20110307,3634,4,3.4,0.85
493,1783,20110307,3634,1,1.65,1.65
458,1783,20110307,3634,1,1.25,1.25
1330,1783,20110307,3634,8,1.68,0.21
1899,1783,20110307,3634,6,3.9000000000000004,0.65
2015,1783,20110307,3634,1,1.45,1.45
1130,1783,20110307,3634,2,2.9,1.45
2415,1783,20110307,3634,2,2.9,1.45
2428,1783,20110307,3634,2,2.5,1.25
2697,1783,20110307,3634,2,2.5,1.25
2360,1783,20110307,3634,2,3.3,1.65
2514,1783,20110307,3634,2,3.3,1.65
2469,1783,20110307,3634,6,5.1,0.85
2319,1783,20110307,3634,3,2.55,0.85
2276,1783,20110307,3634,4,7.8,1.95
1258,1783,20110307,3634,4,8.4,2.1
1384,1783,20110307,3634,4,34.0,8.5
1,1784,20110307,3635,5,14.75,2.95
1121,1784,20110307,3635,20,25.0,1.25
302,1784,20110307,3635,12,11.399999999999999,0.95
945,1784,20110307,3635,4,11.8,2.95
1708,1784,20110307,3635,4,8.4,2.1
1268,1784,20110307,3635,12,7.800000000000001,0.65
1898,1784,20110307,3635,2,4.2,2.1
196,1784,20110307,3635,1,3.95,3.95
130,1784,20110307,3635,1,3.95,3.95
1307,1784,20110307,3635,1,7.95,7.95
876,1784,20110307,3635,12,15.0,1.25
1275,1784,20110307,3635,1,4.95,4.95
879,1784,20110307,3635,1,4.95,4.95
1054,1784,20110307,3635,12,19.799999999999997,1.65
56,1784,20110307,3635,2,5.9,2.95
55,1784,20110307,3635,2,5.1,2.55
1874,1784,20110307,3635,4,7.8,1.95
1751,1785,20110307,3636,3,12.75,4.25
2806,1785,20110307,3636,4,15.0,3.75
228,1785,20110307,3636,2,19.9,9.95
218,1785,20110307,3636,8,23.6,2.95
1215,1785,20110307,3636,10,12.5,1.25
1130,1785,20110307,3636,24,34.8,1.45
581,1785,20110307,3636,12,15.0,1.25
2699,1785,20110307,3636,12,15.0,1.25
406,1785,20110307,3636,24,20.4,0.85
1,1785,20110307,3636,6,17.700000000000003,2.95
125,1785,20110307,3636,6,17.700000000000003,2.95
62,1785,20110307,3636,10,29.5,2.95
350,1785,20110307,3636,10,19.5,1.95
114,1785,20110307,3636,5,10.5,2.1
115,1785,20110307,3636,5,10.5,2.1
60,1785,20110307,3636,10,19.5,1.95
355,1785,20110307,3636,10,19.5,1.95
77,1785,20110307,3636,10,19.5,1.95
1204,1785,20110307,3636,10,8.5,0.85
2807,1785,20110307,3636,12,10.2,0.85
2465,1785,20110307,3636,6,11.7,1.95
2758,1785,20110307,3636,12,10.2,0.85
2416,1785,20110307,3636,12,23.4,1.95
2319,1785,20110307,3636,12,10.2,0.85
2461,1785,20110307,3636,16,13.6,0.85
2462,1785,20110307,3636,16,13.6,0.85
1054,1785,20110307,3636,12,19.799999999999997,1.65
1055,1785,20110307,3636,12,19.799999999999997,1.65
2032,1785,20110307,3636,6,9.899999999999999,1.65
2520,1785,20110307,3636,24,10.08,0.42
1531,1785,20110307,3636,6,9.899999999999999,1.65
108,1785,20110307,3636,10,19.5,1.95
1523,1785,20110307,3636,36,7.56,0.21
773,1785,20110307,3636,1,50.0,50.0
1205,752,20110307,3637,12,35.400000000000006,2.95
1349,752,20110307,3637,12,10.2,0.85
369,752,20110307,3637,24,39.599999999999994,1.65
1821,752,20110307,3637,12,10.2,0.85
326,752,20110307,3637,4,15.0,3.75
88,752,20110307,3637,24,20.4,0.85
1530,752,20110307,3637,12,19.799999999999997,1.65
1531,752,20110307,3637,12,19.799999999999997,1.65
905,752,20110307,3637,8,30.0,3.75
2275,752,20110307,3637,12,30.599999999999998,2.55
2282,752,20110307,3637,6,15.299999999999999,2.55
1565,1778,20110307,3638,6,17.700000000000003,2.95
402,1778,20110307,3638,6,12.600000000000001,2.1
2393,1778,20110307,3638,6,29.700000000000003,4.95
944,1778,20110307,3638,6,29.700000000000003,4.95
2706,457,20110307,3639,24,10.08,0.42
306,457,20110307,3639,20,135.0,6.75
125,457,20110307,3639,6,17.700000000000003,2.95
1686,457,20110307,3639,20,135.0,6.75
207,457,20110307,3639,20,135.0,6.75
2040,457,20110307,3639,6,15.299999999999999,2.55
2041,457,20110307,3639,6,15.299999999999999,2.55
2259,457,20110307,3639,6,15.299999999999999,2.55
2386,457,20110307,3639,24,6.959999999999999,0.29
140,457,20110307,3639,8,46.0,5.75
297,457,20110307,3639,12,10.2,0.85
784,457,20110307,3639,25,10.5,0.42
681,457,20110307,3639,25,10.5,0.42
678,457,20110307,3639,25,10.5,0.42
1871,457,20110307,3639,25,10.5,0.42
2701,457,20110307,3639,24,10.08,0.42
74,226,20110307,3640,48,122.39999999999999,2.55
355,226,20110307,3640,200,330.0,1.65
1065,226,20110307,3640,300,495.0,1.65
78,226,20110307,3640,200,330.0,1.65
60,226,20110307,3640,100,165.0,1.65
139,226,20110307,3640,400,660.0,1.65
774,226,20110307,3640,100,165.0,1.65
61,226,20110307,3640,200,330.0,1.65
1197,70,20110307,3641,6,15.299999999999999,2.55
1207,70,20110307,3641,1,2.1,2.1
77,70,20110307,3641,1,1.95,1.95
791,70,20110307,3641,1,1.65,1.65
763,70,20110307,3641,4,3.4,0.85
289,70,20110307,3641,2,3.3,1.65
1222,70,20110307,3641,2,1.7,0.85
140,70,20110307,3641,1,5.75,5.75
155,70,20110307,3641,1,5.45,5.45
1059,70,20110307,3641,1,5.45,5.45
328,70,20110307,3641,1,2.1,2.1
556,70,20110307,3641,2,2.5,1.25
271,70,20110307,3641,4,5.0,1.25
1527,70,20110307,3641,2,4.2,2.1
2144,70,20110307,3641,1,3.95,3.95
2699,70,20110307,3641,2,2.5,1.25
406,70,20110307,3641,6,5.1,0.85
1953,70,20110307,3641,2,2.5,1.25
2,70,20110307,3641,1,3.75,3.75
551,70,20110307,3641,1,4.95,4.95
1797,70,20110307,3641,2,2.5,1.25
1796,70,20110307,3641,3,8.850000000000001,2.95
257,70,20110307,3641,1,2.95,2.95
2288,70,20110307,3641,1,39.95,39.95
127,70,20110307,3641,3,8.850000000000001,2.95
547,1407,20110307,3642,12,5.04,0.42
2508,1407,20110307,3642,25,10.5,0.42
1200,1407,20110307,3642,25,10.5,0.42
194,1407,20110307,3642,12,25.200000000000003,2.1
828,1407,20110307,3642,12,25.200000000000003,2.1
2765,1407,20110307,3642,24,19.919999999999998,0.83
93,1407,20110307,3642,6,15.299999999999999,2.55
136,1407,20110307,3642,2,17.0,8.5
147,1407,20110307,3642,12,5.04,0.42
2143,1407,20110307,3642,4,15.8,3.95
2145,1407,20110307,3642,3,14.850000000000001,4.95
211,1407,20110307,3642,4,18.6,4.65
832,1407,20110307,3642,2,13.5,6.75
233,1407,20110307,3643,6,15.299999999999999,2.55
2505,1786,20110307,3644,25,10.5,0.42
2530,1786,20110307,3644,25,10.5,0.42
2508,1786,20110307,3644,25,10.5,0.42
377,1786,20110307,3644,3,11.25,3.75
13,1786,20110307,3644,3,11.25,3.75
408,1786,20110307,3644,3,11.25,3.75
2416,1786,20110307,3644,12,23.4,1.95
456,1786,20110307,3644,1,1.25,1.25
2057,1786,20110307,3644,6,25.5,4.25
1485,1786,20110307,3644,6,19.5,3.25
1541,102,20110307,3645,2,7.5,3.75
735,102,20110307,3645,2,7.5,3.75
1142,102,20110307,3645,2,7.5,3.75
1064,102,20110307,3645,2,11.9,5.95
388,102,20110307,3645,12,15.0,1.25
1662,102,20110307,3645,8,3.36,0.42
60,102,20110307,3645,2,3.9,1.95
774,102,20110307,3645,2,3.9,1.95
775,102,20110307,3645,2,3.9,1.95
62,102,20110307,3645,2,5.9,2.95
355,102,20110307,3645,2,3.9,1.95
139,102,20110307,3645,2,3.9,1.95
350,102,20110307,3645,2,3.9,1.95
61,102,20110307,3645,2,3.9,1.95
706,102,20110307,3645,6,7.5,1.25
2286,102,20110307,3645,6,15.299999999999999,2.55
126,102,20110307,3645,2,3.3,1.65
1661,102,20110307,3645,2,0.84,0.42
594,102,20110307,3645,2,0.84,0.42
1243,102,20110307,3645,2,7.5,3.75
927,102,20110307,3645,2,7.5,3.75
1583,102,20110307,3645,2,7.5,3.75
1327,102,20110307,3645,2,5.9,2.95
137,102,20110307,3645,2,3.3,1.65
261,102,20110307,3645,2,3.3,1.65
288,102,20110307,3645,2,3.3,1.65
2808,102,20110307,3645,2,2.5,1.25
289,102,20110307,3645,2,3.3,1.65
1373,102,20110307,3645,2,5.9,2.95
19,102,20110307,3645,2,11.9,5.95
795,102,20110307,3645,2,4.2,2.1
1533,102,20110307,3645,1,3.25,3.25
1529,102,20110307,3645,1,3.25,3.25
932,102,20110307,3645,1,3.25,3.25
632,102,20110307,3645,2,5.9,2.95
966,102,20110307,3645,2,9.3,4.65
24,102,20110307,3645,1,4.95,4.95
25,102,20110307,3645,1,4.95,4.95
23,102,20110307,3645,1,4.95,4.95
462,102,20110307,3645,2,2.5,1.25
300,102,20110307,3645,12,10.2,0.85
398,102,20110307,3645,2,2.9,1.45
2305,102,20110307,3645,4,3.4,0.85
320,102,20110307,3645,2,2.5,1.25
422,102,20110307,3645,2,3.3,1.65
314,102,20110307,3645,2,3.3,1.65
99,102,20110307,3645,4,3.4,0.85
88,102,20110307,3645,4,3.4,0.85
419,102,20110307,3645,1,0.85,0.85
1463,102,20110307,3645,2,1.7,0.85
420,102,20110307,3645,1,0.85,0.85
418,102,20110307,3645,1,0.85,0.85
1427,102,20110307,3645,2,2.5,1.25
1537,102,20110307,3645,2,2.5,1.25
425,102,20110307,3645,5,2.1,0.42
983,102,20110307,3645,5,2.1,0.42
920,102,20110307,3645,4,3.4,0.85
1805,102,20110307,3645,5,2.1,0.42
1422,102,20110307,3645,2,2.5,1.25
556,102,20110307,3645,2,2.5,1.25
1220,102,20110307,3645,12,5.04,0.42
676,102,20110307,3645,12,5.04,0.42
890,102,20110307,3645,12,5.04,0.42
961,102,20110307,3645,12,5.04,0.42
2420,102,20110307,3645,12,5.04,0.42
343,102,20110307,3645,5,1.05,0.21
1330,102,20110307,3645,8,1.68,0.21
315,102,20110307,3645,6,1.26,0.21
2025,102,20110307,3645,6,1.26,0.21
881,102,20110307,3645,2,4.2,2.1
1791,102,20110307,3645,1,2.95,2.95
96,102,20110307,3645,1,2.95,2.95
345,102,20110307,3645,2,2.5,1.25
370,102,20110307,3645,2,3.3,1.65
2768,102,20110307,3645,2,4.5,2.25
828,102,20110307,3645,1,2.1,2.1
92,102,20110307,3645,1,2.08,2.08
91,102,20110307,3645,2,3.38,1.69
1257,102,20110307,3645,1,2.1,2.1
715,102,20110307,3645,1,2.1,2.1
1017,102,20110307,3645,1,2.1,2.1
194,102,20110307,3645,1,2.1,2.1
1255,102,20110307,3645,2,2.9,1.45
480,102,20110307,3645,2,2.9,1.45
995,102,20110307,3645,3,2.55,0.85
371,102,20110307,3645,3,4.949999999999999,1.65
637,102,20110307,3645,3,5.85,1.95
785,102,20110307,3645,2,2.9,1.45
793,102,20110307,3645,2,11.9,5.95
2771,732,20110307,3646,8,18.0,2.25
17,732,20110307,3646,2,19.9,9.95
772,732,20110307,3646,3,26.849999999999998,8.95
16,732,20110307,3646,3,14.850000000000001,4.95
1611,732,20110307,3646,3,12.75,4.25
1092,732,20110307,3646,3,17.85,5.95
2545,196,20110307,3647,12,15.0,1.25
2579,196,20110307,3647,12,15.0,1.25
2584,196,20110307,3647,12,15.0,1.25
282,196,20110307,3647,6,7.5,1.25
2699,196,20110307,3647,3,3.75,1.25
2002,196,20110307,3647,10,4.2,0.42
939,196,20110307,3647,4,11.8,2.95
2533,196,20110307,3647,11,7.15,0.65
2332,1608,20110307,3648,1,12.75,12.75
2333,1608,20110307,3648,1,12.75,12.75
327,1608,20110307,3648,6,12.600000000000001,2.1
140,1608,20110307,3648,4,23.0,5.75
2202,1608,20110307,3648,3,13.950000000000001,4.65
2451,1608,20110307,3648,6,17.700000000000003,2.95
1688,1608,20110307,3648,6,17.700000000000003,2.95
329,1608,20110307,3648,6,17.700000000000003,2.95
369,1608,20110307,3648,12,19.799999999999997,1.65
208,173,20110307,3649,72,76.32000000000001,1.06
73,173,20110307,3649,120,50.4,0.42
828,173,20110307,3649,48,88.80000000000001,1.85
1258,173,20110307,3649,72,133.20000000000002,1.85
207,173,20110307,3649,10,67.5,6.75
855,6,20110307,3650,1,45.0,45.0
358,524,20110307,3651,6,17.700000000000003,2.95
139,524,20110307,3651,10,19.5,1.95
605,524,20110307,3651,2,19.9,9.95
18,524,20110307,3651,3,17.85,5.95
19,524,20110307,3651,3,17.85,5.95
2031,1787,20110307,3652,4,5.96,1.49
2396,1787,20110307,3652,4,5.96,1.49
126,1787,20110307,3652,10,16.5,1.65
2324,1787,20110307,3652,6,5.1,0.85
2462,1787,20110307,3652,6,5.1,0.85
2460,1787,20110307,3652,6,5.1,0.85
1295,1787,20110307,3652,3,4.949999999999999,1.65
1468,1787,20110307,3652,3,4.35,1.45
1341,1787,20110307,3652,3,4.35,1.45
2416,1787,20110307,3652,6,11.7,1.95
15,1787,20110307,3652,1,4.25,4.25
712,1787,20110307,3652,2,5.9,2.95
2145,1787,20110307,3652,2,9.9,4.95
1372,1787,20110307,3652,2,5.9,2.95
2052,1787,20110307,3652,1,3.75,3.75
480,1787,20110307,3652,4,5.8,1.45
753,1787,20110307,3652,1,8.5,8.5
604,1787,20110307,3652,6,5.1,0.85
1126,1787,20110307,3652,1,4.95,4.95
10,1787,20110307,3652,16,27.04,1.69
1018,1787,20110307,3652,2,13.5,6.75
306,1787,20110307,3652,3,23.85,7.95
2010,1787,20110307,3652,3,23.85,7.95
784,1788,20110307,3653,25,10.5,0.42
897,1788,20110307,3653,1,3.25,3.25
1129,1788,20110307,3653,84,30.24,0.36
1359,1788,20110307,3653,4,11.8,2.95
446,1788,20110307,3653,4,5.8,1.45
553,1788,20110307,3654,6,7.5,1.25
123,1788,20110307,3654,6,9.899999999999999,1.65
124,1788,20110307,3654,4,11.8,2.95
301,1788,20110307,3654,6,7.5,1.25
1226,1788,20110307,3654,24,20.4,0.85
551,1788,20110307,3654,1,4.95,4.95
866,1788,20110307,3654,1,1.45,1.45
551,1788,20110307,3654,2,9.9,4.95
866,1788,20110307,3654,4,5.8,1.45
128,1788,20110307,3654,3,8.850000000000001,2.95
1215,1789,20110307,3655,2,2.5,1.25
2809,1789,20110307,3655,2,5.9,2.95
5,1789,20110307,3655,1,3.75,3.75
119,1789,20110307,3655,1,14.95,14.95
159,1789,20110307,3655,1,8.5,8.5
307,1789,20110307,3655,3,4.949999999999999,1.65
1364,1789,20110307,3655,3,4.949999999999999,1.65
2103,1789,20110307,3655,6,12.600000000000001,2.1
2809,1789,20110307,3655,3,8.850000000000001,2.95
1849,1789,20110307,3655,1,3.75,3.75
674,1789,20110307,3655,1,1.45,1.45
1505,1789,20110307,3655,1,2.55,2.55
2056,1789,20110307,3656,1,195.0,195.0
672,1790,20110307,3657,2,11.9,5.95
411,1790,20110307,3657,3,6.300000000000001,2.1
1974,1790,20110307,3657,9,7.6499999999999995,0.85
223,1790,20110307,3657,2,3.3,1.65
2707,1790,20110307,3657,3,5.85,1.95
743,1790,20110307,3657,1,2.95,2.95
1583,1790,20110307,3657,1,3.75,3.75
927,1790,20110307,3657,1,3.75,3.75
1771,1790,20110307,3657,1,1.65,1.65
1188,1790,20110307,3657,1,0.85,0.85
1187,1790,20110307,3657,6,5.1,0.85
463,1790,20110307,3657,2,3.3,1.65
1974,1790,20110307,3657,6,5.1,0.85
1188,1790,20110307,3657,3,2.55,0.85
464,1790,20110307,3657,2,3.3,1.65
